,preproc_label,model_label,método,parámetros,columnas_out,auc_train,auc_val,threshold,f1_train,f1_val
93,preprocess_v2_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.8071026126844834,0.7996811283865561,1.0,0.8155080532672062,0.3868868868868869
94,preprocess_v2_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.646198167276149,0.6425371913673833,1.0,0.44064766067348765,0.40722021660649815
95,preprocess_v2_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.8101785579748362,0.7981748534510223,1.0,0.8181369777317951,0.38586820345778006
96,preprocess_v2,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.5834624486894648,0.5917149326639157,1,0.28403967538322816,0.3075555555555555
97,preprocess_v2_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'liblinear'}",,0.7838778789501876,0.783413508557196,1,0.7931829830855972,0.35717581910475316
98,preprocess_v1_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.7918453330674113,0.796936137700947,1,0.7988581202346395,0.37920937042459735
99,preprocess_v1_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.6374849840789842,0.6470034865972707,1.0,0.42187085946471164,0.4074585635359116
100,preprocess_v1_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.8064170323095332,0.7994816868229344,1.0,0.8144829892966361,0.3865
101,preprocess_v1_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.6444390472169506,0.6405323125227949,1.0,0.43679761312779714,0.40143884892086334
102,preprocess_v1_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.8093121374218338,0.7982745742328333,1.0,0.816903785869303,0.3860616695913763
103,preprocess_v1,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.5819147068444029,0.5894738842589785,1,0.27939517039043105,0.3009795191451469
104,preprocess_v1_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.7782538832351366,0.7809153641751703,1,0.785603314344899,0.35863689776733254
105,preprocess_v2_over50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.7918827283605904,0.7962512246224489,1,0.7990032022728915,0.3785365853658537
106,preprocess_v2_smote20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.6370486870121923,0.6445761290228901,1.0,0.4208480565371025,0.4033379694019471
107,preprocess_v2_smote50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.8068283805345032,0.7998307095592726,1.0,0.814972240463256,0.3871775607312798
108,preprocess_v2_smoteTomek20,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.6449649102172038,0.6398605318384754,1.0,0.4379416741315816,0.4014492753623189
109,preprocess_v2_smoteTomek50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.8095632738140084,0.7981381254542954,1.0,0.8172286630191135,0.3864321608040201
110,preprocess_v2,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.5824752556793843,0.5900092161647601,1,0.28107376494473274,0.30249110320284694
111,preprocess_v2_under50,xgboost_baseline,fit,"{'C': 0.01, 'penalty': 'l2', 'random_state': 2020, 'solver': 'saga'}",,0.7783877878950187,0.7801202671064915,1,0.7855939888586605,0.35937499999999994
112,preprocess_v1_over50,xgboost_baseline,fit,"{'C': 0.1, 'penalty': 'l1', 'random_state': 2020, 'solver': 'liblinear'}",,0.7915711009174312,0.7947476188727238,1,0.7978871281623575,0.3799407114624506
